gene_name	known_status	single_exon	pval	qval	esti_log2FC
GDF15	1	0	2.6593690196249304e-15	6.618360116666566e-13	-2.1300697137241693
GDI1	1	0	0.002158516889532545	0.02433188223785747	0.5516384383245423
GDNF	1	0	8.71455823372243e-5	0.0020511013436890486	4.053215765318085
GGT5	1	0	0.0015655606128126068	0.019302679478167713	-1.328065383588699
GGT5	1	1	0.0015655606128126068	0.019302679478167713	-1.328065383588699
GINS4	1	0	0.004371211231685292	0.041073887375619164	0.47064804682202044
GIPC2	1	0	0.00439833278578916	0.04125531645367825	2.486318685961229
GJA1	1	0	5.166308923812642e-6	1.9202566415521793e-4	-0.7782955696074866
GLDC	1	0	1.0515760207664903e-5	3.5882093251072373e-4	-1.5257466548034344
GLI1	1	0	1.6807563047553306e-6	7.274592883493015e-5	-1.2708849584348596
GLIPR1	1	0	1.249347038618157e-72	7.151262449050331e-69	2.5828803615566254
GLIPR2	1	0	9.778812444932107e-7	4.514026002805757e-5	1.466510562321655
GLIS1	1	0	1.0672283868979358e-6	4.8291029933626753e-5	4.06604093716103
GLRB	1	0	3.2137016056965755e-5	9.084063205435653e-4	1.970866735949314
GLRX	1	0	0.005455349034487349	0.048282053147901946	-1.006052863847734
GLS	1	0	6.40013918107785e-4	0.009730251440236285	0.9897900901133201
GLTP	1	0	2.63103067258068e-4	0.004834677229486938	0.6525816892039189
GLYCTK	1	0	0.003996014419385849	0.03845848934268953	-0.8575472253540134
GMPPA	1	0	1.8011863527669477e-6	7.679695108557176e-5	0.7193250060100359
GNAL	1	0	7.455314749436947e-8	4.75478792487767e-6	-2.3909078671251964
GNB2L1	1	0	3.3532719963981505e-4	0.0058563322371877995	0.6275431050812612
GNG2	1	0	5.4458990114425e-9	4.687567810751409e-7	1.897999658109625
GNL1	1	0	8.562244123268316e-5	0.0020231283946991886	0.743414470840391
GNL1	1	1	8.562244123268316e-5	0.0020231283946991886	0.743414470840391
GNPNAT1	1	0	0.0028364144602022645	0.029831210602108887	0.45616792651499743
GOLGA2P7	1	0	0.0034492213476889962	0.034651744002589545	-1.1177015963055017
GOLGA8S	1	0	8.193190011825566e-5	0.0019561134359828798	-3.0810476594403875
GPAM	1	0	2.973055741172829e-4	0.005359927893692369	1.851026475732783
GPC6	1	0	2.7746104291099243e-8	1.9852337620281506e-6	-5.92916839019936
GPN1	1	0	0.002718124930750747	0.028892380879512118	0.3905951358908628
GPN2	1	0	0.00331100219824429	0.033573386329052816	0.8043288781156065
GPR1	1	0	2.353038431005713e-6	9.603416740874654e-5	3.329888578823999
GPR126	1	0	4.793601932561765e-14	1.0866763351280611e-11	-1.1870415727365045
GPR155	1	0	0.0012932685752149293	0.016608499817473137	1.744096893408798
GPR176	1	0	0.0010240333426216365	0.014098777758668064	1.9231062801718737
GPR37	1	0	1.0183343606499856e-8	8.268008340936904e-7	-4.608856833936793
GPR64	1	0	4.391849725873355e-30	6.284736957724771e-27	-3.1594875755788174
GPRASP2	1	0	3.0908678248131095e-4	0.005520164564502415	1.0241656691633914
GPX1	1	0	2.9000544426764695e-4	0.0052448377977504295	0.7683445340139003
GPX1	1	1	2.9000544426764695e-4	0.0052448377977504295	0.7683445340139003
GPX2	1	0	1.1476992229407832e-5	3.8473969851320896e-4	-5.862040845665316
GPX8	1	0	0.0011237003602206097	0.0150685973686566	0.4765370122146728
GRAMD3	1	0	2.5274597602117287e-4	0.004670598762696348	2.513290840481094
GRB7	1	0	5.3623350699422845e-12	7.820128901999908e-10	-2.908905363276659
GRHPR	1	0	1.3602691777920555e-4	0.002875782372550961	0.5812956859631426
GRTP1	1	0	0.0029610183598899123	0.030914489907906715	-1.3047997501089486
GS1-358P8.4	1	1	0.002580606266169658	0.02776577117961489	-0.8039525771316801
GSE1	1	0	0.0025492202003390644	0.02751644839005991	-0.5165869459973832
GSS	1	0	1.8002589409855463e-4	0.0035873567200004407	0.4897087194631883
GSTA1	1	0	3.2166885971081566e-4	0.0056696922339790875	-3.1636656807825383
GSTM2	1	0	2.1176818613323134e-9	2.045841514644078e-7	1.3102551251093488
GSTM2	1	1	2.1176818613323134e-9	2.045841514644078e-7	1.3102551251093488
GSTM3	1	0	5.862322099679645e-6	2.1475796287082427e-4	0.6836096973949815
GSTM4	1	0	0.0015974342863764052	0.01964277949563597	0.6866547845631292
GSTO1	1	0	0.0011787836666072023	0.01560082706973324	0.5990959210558479
GSTO2	1	0	8.67053085027602e-7	4.0763957771646765e-5	1.5422887307622761
GSTT2B	1	0	1.8653343401659244e-6	7.894398346107025e-5	-4.157205481206149
GTF2IP1	1	0	1.5461127654886774e-4	0.003192046697802413	-0.6509546842948484
GTPBP6	1	0	6.684338116177058e-4	0.010088635827817398	-0.5417066339998613
GXYLT1	1	0	1.691690523010223e-4	0.0034125943801622963	0.6158433975637031
GYS1	1	0	0.002793660727082361	0.02957173185727126	0.8020611531914628
GYS1	1	1	0.002793660727082361	0.02957173185727126	0.8020611531914628
H19	1	0	6.582610440257944e-8	4.271992311807549e-6	-4.487549579412401
H3F3B	1	0	2.510672077272943e-6	1.0104427129976393e-4	0.5703912309480907
H3F3B	1	1	2.510672077272943e-6	1.0104427129976393e-4	0.5703912309480907
HABP2	1	0	3.149438865753879e-5	8.924645555797847e-4	-4.17233657584699
HAP1	1	0	2.511101955344413e-6	1.0104427129976393e-4	-2.316032320707401
HAPLN3	1	0	4.443203159631355e-6	1.692705150464551e-4	-1.4151681426831129
HAS3	1	0	8.017322568210253e-4	0.011603326012752335	-1.4353369323331766
HBEGF	1	0	5.549770666829588e-7	2.7503798525482734e-5	2.228661119644023
HBP1	1	0	2.8900459695736586e-5	8.312875944643027e-4	-1.1014351365240287
HCN2	1	0	0.0019586010741925214	0.02272462392607073	0.5436218288354572
HDAC10	1	0	2.303692335136585e-5	6.859991185029552e-4	0.9719550025445407
HDGFRP3	1	0	0.005506138184248903	0.048624718738197216	1.3785871440213622
HDLBP	1	0	0.004984576254825696	0.04503822333484181	0.361551245187116
HEBP1	1	0	2.0009916544237368e-5	6.124960550760144e-4	0.6329202578053922
HEG1	1	0	4.639432164437444e-4	0.007555080998361288	1.301634897894283
HEMK1	1	0	5.231513795023934e-6	1.9350684951674956e-4	0.7909519351201856
HENMT1	1	0	6.910159449157104e-7	3.3488622173533066e-5	0.9960313649231812
HEXIM1	1	1	3.862566447915308e-6	1.493873672153191e-4	-0.9340989493069065
HGD	1	0	6.549125809390814e-13	1.1274344701640007e-10	-4.021433832026374
HHAT	1	0	2.2085500229745407e-6	9.127610347657957e-5	0.9127037185755625
HHEX	1	0	0.003944945519138776	0.03809509599586732	-0.5005845755568952
HHLA2	1	0	2.038290863172748e-5	6.222494347093765e-4	-3.565454919723634
HIAT1	1	0	7.767164903752823e-4	0.011363387069413715	-0.503041594551926
HIC2	1	0	0.003279310581550837	0.03335543983793335	-0.5612254211717133
HILPDA	1	0	2.863603575197975e-8	2.0361822191842496e-6	-1.0673918482879525
HK1	1	0	4.518034558620793e-20	2.1551024844621183e-17	1.4466689832648607
HLA-DMB	1	0	9.414049627791641e-7	4.372090877848223e-5	-3.6975287778235058
HMCN1	1	0	0.001332670282907364	0.01701774612239097	3.2472490969452776
HMGB1	1	0	0.004967136095560844	0.044916093224313225	0.48292312508159974
HMGCLL1	1	0	0.0011636047638944153	0.015435628432286519	-1.7297124998888114
HMGCS1	1	0	1.0316117670730889e-11	1.4490664428776345e-9	-1.012630600222347
HMGXB3	1	0	8.048805411266099e-4	0.011641531819099722	0.4965508219152708
HNF1A	1	0	1.1989816215778808e-18	4.847160967461041e-16	-5.47288966717614
HNF4A	1	0	3.2142868116058536e-26	3.066429618271984e-23	-3.7891566704048247
HNRNPA3	1	0	0.002333815662222384	0.025814814079336116	-0.43164647480626983
HNRNPH1	1	0	1.0982009071922555e-4	0.002443577062300669	-0.6431595783606834
HNRNPM	1	0	0.0017820000080596182	0.02134447592396436	-0.3812568182729482
HNRNPM	1	1	0.0017820000080596182	0.02134447592396436	-0.3812568182729482
HNRNPU-AS1	1	0	3.543255729511332e-5	9.821596026984437e-4	-1.2492874179984796
HOGA1	1	0	6.165081106666864e-4	0.009512509765303614	-1.0269269367910228
HOXA13	1	0	8.030203054265978e-5	0.00192120720094539	-1.2427716999430471
HOXB9	1	0	4.6853939890903144e-5	0.00121353824405217	0.7176275546942139
HP1BP3	1	0	0.005577977974052578	0.049082776208265885	-0.393751877373964
HPCAL1	1	0	7.868682697174272e-12	1.1260084939656383e-9	0.9129580019837521
HPGD	1	0	6.797605926333177e-8	4.396553256760577e-6	-3.4367469384666345
HRH1	1	0	0.002072682548546369	0.023586550512682738	0.9579676009037651
HSPA1A	1	0	1.2909900722902464e-11	1.7806330539251495e-9	-1.6342101907139412
HSPA1A	1	1	1.2909900722902464e-11	1.7806330539251495e-9	-1.6342101907139412
HSPA1B	1	1	1.97877244885266e-21	1.1326493497232625e-18	-1.6428234581239685
HSPA2	1	0	9.673756881153993e-15	2.331477237377914e-12	-1.0370420000232017
HSPA2	1	1	9.673756881153993e-15	2.331477237377914e-12	-1.0370420000232017
HSPB11	1	0	2.5053169125290124e-4	0.004648438900264527	0.5618921608634513
HSPB8	1	0	3.5486965547108063e-4	0.006109094459899145	1.056407676956246
HSPH1	1	0	0.005082013282612705	0.045792119684651904	-0.5507956912819434
HTRA1	1	0	0.0015215041295047887	0.018891734571118028	1.3402153350697787
HYAL3	1	0	0.0032399944799282837	0.03304361408126414	0.6955395046500763
HYKK	1	0	0.0012001883395500457	0.015792823116286117	-0.7457330467216567
IBTK	1	0	6.586194453218957e-4	0.009973380172017278	-0.4662269080729025
ICA1	1	0	4.0839405976862773e-4	0.0068502493717674	1.7555147876076005
IDI1	1	0	2.388817855613267e-5	7.103165405470306e-4	-0.5981372446778247
IER5L	1	1	1.2949269280004658e-7	7.641403851417182e-6	-2.5219335376903755
IFFO1	1	0	1.9182403972785965e-11	2.583531302122985e-9	2.7788669134861053
IFFO2	1	0	0.004884100002844159	0.04435793481361359	-0.5023351835628449
IFI27L2	1	0	3.1813885619886246e-9	2.9020347615654005e-7	1.1802947441965832
IFI44	1	0	5.255827968140002e-13	9.550590250677262e-11	3.5488428328004047
IFIT3	1	0	1.2618759094174797e-4	0.002728225762230653	1.408106251427934
IFIT5	1	0	3.522301429239766e-4	0.006072787162942296	0.5155043359022439
IFT46	1	0	4.134994809255487e-5	0.0011008702459617864	0.7931315035384858
IGFN1	1	0	1.403854749226133e-93	1.607132916914077e-89	4.310315332791022
IGSF11	1	0	2.267379157713844e-17	8.111548936721276e-15	-3.9099598397875837
IKBKG	1	0	0.0017287196669666946	0.02089797544607679	0.5047543611625489
IL12A	1	0	1.1384230728292328e-7	6.913881876789951e-6	1.9745085543766663
IL13RA1	1	0	0.004130546447100392	0.03938900102157875	-0.4038578405747382
IL1A	1	0	1.4067175873912988e-30	2.1472137253940785e-27	4.402800985464624
IL1B	1	0	6.88491843976846e-13	1.17639621340999e-10	4.435316736600688
IL1R1	1	0	4.1235113338686134e-5	0.0010990909837049565	-1.1952079061135676
IL6	1	0	7.266679836903175e-10	7.63201383237317e-8	4.381887392934206
IL7R	1	0	7.577955037705916e-5	0.0018263669320348912	2.914605781465374
ILK	1	0	8.506113196321075e-6	2.977919996069837e-4	0.553218542478376
IMPDH1	1	0	7.325037487253502e-4	0.01085527885489684	-0.4851057336783046
IMPDH2	1	0	6.311418282024894e-4	0.009653054975634066	0.493398420952205
INHBB	1	0	2.7207396158640046e-10	3.0838640715258536e-8	-4.398140748824937
INO80C	1	0	1.3703020363682914e-4	0.0028822867032350665	0.7320726088395533
INO80C	1	1	1.3703020363682914e-4	0.0028822867032350665	0.7320726088395533
INO80E	1	0	0.004130350752920919	0.03938900102157875	0.379209726514085
INPPL1	1	0	4.3821692545250045e-4	0.007243479015162938	0.5735373315085774
INSL4	1	0	0.0011343032739858563	0.015169981168913648	-1.9140154973839338
INTS2	1	0	2.301707027845062e-4	0.004351765822422836	-0.8541042310222574
IPMK	1	0	0.0035721738936349352	0.03549847806799717	-0.6091785251499506
IQGAP1	1	0	0.004603666096606004	0.04270888936300286	0.5256500693975101
IQGAP2	1	0	0.0037029637507188695	0.03629493604895012	-2.079612265438735
IQGAP3	1	0	0.005415946328591472	0.048007552125215	0.3887513235709109
IRAK1	1	0	1.4816857358496548e-4	0.003086867753231455	0.4769574277016059
IRF1	1	0	0.002425497457245914	0.026489518535756543	0.7196341796414754
IRF5	1	0	0.0038046978207964413	0.03699038696601075	-0.8117707677089496
IRS1	1	0	5.759301211516325e-5	0.0014470690402492781	0.7887994388231743
ISG15	1	0	0.00199107875231237	0.022931458306309868	1.1365758266916686
ISG20L2	1	0	0.00482226367383017	0.04400579875488863	0.4093620989298341
ITGA1	1	0	0.001199819244773612	0.015792823116286117	1.3685439189407702
ITGA2	1	0	5.648142447469444e-5	0.001425797899418527	0.7991498330223497
ITGA3	1	0	1.796873801426899e-8	1.3488925428678782e-6	0.7257429625504518
ITGA3	1	1	1.796873801426899e-8	1.3488925428678782e-6	0.7257429625504518
ITGA4	1	0	9.36425191866397e-4	0.013153614228817808	2.8635219099193847
ITGA5	1	0	4.84205004090141e-12	7.198933619251863e-10	1.3380980553137634
ITGB1BP1	1	0	8.437177575498751e-4	0.012126655227157527	0.4632461166905843
ITGB2	1	0	0.0012659354971915257	0.01641271752191233	1.6781101189573266
ITGB3	1	0	7.448163876421883e-30	1.003136235967973e-26	4.298324287506788
ITGB6	1	0	0.003972691395697025	0.038282298903989515	-0.9357129004539502
ITGB8	1	0	0.0037961128968112584	0.03696055526886594	-2.441026844308484
ITIH4	1	0	0.001876599988188776	0.022154326315984667	2.373557027427264
ITK	1	0	0.004955680803875396	0.04486566535608187	2.12978711023011
JADE1	1	0	0.0010805025251692452	0.014655915767935448	-0.49978042153128593
JADE3	1	0	0.004238992001006314	0.04017216922807971	-0.47317471340166284
JAG1	1	0	3.2405487861757285e-14	7.570980102885661e-12	-1.9014592321877961
JAG2	1	0	6.823750102551939e-4	0.010238308148625766	-2.169523162563639
JAKMIP3	1	0	6.138847084461704e-5	0.001530444402132573	-0.7605091438933791
JUP	1	0	1.065756500540348e-12	1.7479737463846598e-10	-3.3221847130717372
KBTBD7	1	1	3.55408268913087e-5	9.827811262118405e-4	-0.8679708817161558
KCNE4	1	0	4.1127912701607275e-4	0.0068784856772534705	1.862299313999641
KCNF1	1	1	1.1999545651726388e-7	7.211065544407543e-6	-1.526629610390097
KCNH1	1	0	9.142129878593881e-5	0.0021293815432378996	0.8181325944888074
KCNJ16	1	0	0.0052733170229978706	0.047089651543899866	-3.5434499464235185
KCNJ8	1	0	2.0984775114519282e-4	0.004040382521929813	2.745990883678124
KCNK1	1	0	3.521001569283739e-4	0.006072787162942296	-1.3341535072856219
KCNK5	1	0	2.515779096281991e-7	1.3617323448811456e-5	-6.7528736618473975
KCNK6	1	0	0.0011842569670295349	0.015643799352135338	0.8811027206916892
KCNMA1	1	0	5.660939821832449e-13	9.970221396975057e-11	0.9634539321192108
KCNN4	1	0	0.001372604827139281	0.017430482596883515	0.7762827287095366
KCNQ3	1	0	0.005218664848703154	0.04677435839746421	1.622979957594583
KCTD1	1	0	0.0019601516790004455	0.02272462392607073	-0.51087746486455
KCTD6	1	0	6.398355306289255e-4	0.009730251440236285	-0.85314130208732
KDELR3	1	0	0.0013804658691237866	0.017510884509395135	1.0071545526864323
KDM4C	1	0	0.0028493170349006575	0.02993940469531228	0.6391993236571295
KDM7A	1	0	0.0026315019435885884	0.028154611448787066	-1.1170207899833726
KIAA0020	1	0	9.122427060268451e-4	0.012886201120276997	0.5620896023349647
KIAA0101	1	0	9.681770575605272e-4	0.013451081256010819	-0.47710453426784327
KIAA0319L	1	0	0.0013725097516588695	0.017430482596883515	0.5967178073787592
KIAA0391	1	0	0.0010620630533076036	0.0144486011102382	0.4551769223581054
KIAA0430	1	0	0.0037354694917562143	0.03653064009694848	-0.5676281665786628
KIAA0895	1	0	6.72517746364037e-5	0.001652142309093454	-0.9779711258147241
KIAA1551	1	0	6.305485568596012e-4	0.009650427645626623	-0.8914070363151512
KIAA1598	1	0	7.438860576361602e-5	0.0017966260733794856	-0.8028839067367037
KIAA1644	1	0	3.0951622060918003e-9	2.8346733548271143e-7	8.660463078383435
KIAA1919	1	0	0.002064258820632848	0.023525769018023737	-0.7595378424483102
KIF12	1	0	2.3740541527875897e-12	3.6727259379881525e-10	-3.3861930686423096
KIF14	1	0	0.0010346303286633992	0.014210495503945524	-0.4649316398520369
KIF21A	1	0	8.851277678097614e-4	0.012564095084793737	-0.96639080725368
KIF26A	1	0	0.0022680632679837383	0.025250196335372684	-2.013544309434384
KIF27	1	0	0.002787344676317994	0.0295185216045221	-0.8419455793259377
KIFAP3	1	0	3.2255140054683918e-9	2.9306098678255673e-7	0.8459464409765884
KLC1	1	0	0.004062205708621201	0.03896450016949771	0.36590043016583046
KLF3	1	0	0.0029796526857176152	0.03106654275600661	-0.5228687850457272
KLF6	1	0	3.102152542444527e-8	2.192187796660799e-6	0.8545243814006107
KLHL29	1	0	3.513451351538509e-4	0.006066665320122602	0.7911853487991121
KLHL6-AS1	1	0	0.001753597513518127	0.021109552402476885	-2.9673392335105353
KLRG2	1	0	0.0010360995074658104	0.01422214287945875	-2.6454965249329923
KNTC1	1	0	6.075383896788005e-4	0.009413780997203249	-0.8133932507737235
KRT18	1	0	4.422741751612413e-13	8.166378640719179e-11	-1.3208824729748843
KRT34	1	0	2.3608024794472769e-4	0.004441490022138443	5.1935849311980595
KRT4	1	0	1.045040512952316e-7	6.449392879934293e-6	-3.482636297588953
KRT8	1	0	1.0591251882737435e-8	8.568809297072662e-7	-1.1925039358449843
KRT83	1	0	3.241914717089942e-4	0.005700989198348028	-2.9142082729400967
KRTAP2-3	1	1	5.2461676496096765e-12	7.699759904196356e-10	5.268027995154995
L3MBTL1	1	0	0.003313821712368789	0.03358710133970597	-2.084509285637117
LA16c-380H5.5	1	1	1.2550677377945907e-4	0.0027186405794271474	-2.7145789780588143
LACC1	1	0	0.002599841593109469	0.027907160391858605	0.936169073176402
LACTB	1	0	0.003799469632079086	0.03696211882216262	-0.5157053303368285
LACTB2	1	0	4.3700659346799504e-8	3.004715604817782e-6	-0.739728241445779
LAGE3	1	0	2.661108773786417e-4	0.0048742997187691045	0.7167206406174302
LAMA5	1	0	2.17912240716653e-5	6.539080817101556e-4	-1.4700032342887364
LAMC2	1	0	8.312009699606319e-4	0.0119692939674331	0.6997654642081833
LAMP2	1	0	0.002287297293984619	0.02538424457193698	0.3828064872083524
LAMTOR1	1	0	4.1692539400328534e-5	0.0011074157565080303	0.5351243259906734
LAP3	1	0	0.0045634564898676035	0.04242180259521261	0.4354264408641066
LAPTM5	1	0	6.35131265895374e-4	0.0096946436426269891	2.7632103173085425
LARP4B	1	0	0.002948004885135673	0.030806718324996058	-0.5526077530773174
LAYN	1	0	3.882203071179708e-5	0.0010472107744406163	1.3476631797754626
LCN2	1	0	7.960476544544008e-6	2.8127017124055496e-4	-4.1840448101866
LDLR	1	0	5.108929639018285e-12	7.546713097739526e-10	-1.2019123494066806
LDOC1L	1	0	4.287041706007375e-5	0.0011347526809334665	0.5321055081786982
LEPREL1	1	0	4.343116852778117e-4	0.007205797352261432	-0.6326892588977078
LETM2	1	0	7.234026002473854e-8	4.639503063099198e-6	1.9013881528930932
LGALS1	1	0	4.299856934588656e-7	2.1684917263070896e-5	1.2504328753969216
LGALS2	1	0	1.629346259407024e-5	5.246907448014518e-4	-3.560503232490099
LGR4	1	0	7.206380347105845e-4	0.010718043918649788	-2.1364236486990036
LHFP	1	0	1.8070336108533432e-4	0.003594599613735721	0.7589298808182846
LIMD1	1	0	1.3699287719431632e-5	4.4936803957608396e-4	-1.0932059182559153
LIMD2	1	0	0.0030143781680103303	0.03134296209571504	0.6752372214203365
LINC00116	1	0	0.0025954134813898654	0.027872695623781595	0.4733648257300618
LINC00152	1	0	0.001368520613901713	0.017426945481587106	1.1404054382785356
LINC00263	1	0	3.393624145887591e-5	9.487230579272563e-4	-1.662474046986349
LINC00460	1	0	2.232132642372178e-5	6.671920232343784e-4	3.926970184729568
LINC00473	1	0	0.0021549109483504606	0.024328817097353128	-0.9008669396762742
LINC00475	1	0	8.54538880101403e-4	0.012213184893134657	2.004785379261684
LINC00493	1	0	6.199228923995287e-4	0.009545228341882723	0.4593249691997883
LINC00601	1	0	2.0752694842758987e-06	8.670687976638864e-5	3.575757414348631
LINC00704	1	0	8.162466445446926e-4	0.011777819993447892	2.130780554151674
LINC00883	1	0	2.3395523893696946e-4	0.004412388097776649	1.1399719982098782
LINC00941	1	0	0.0032955051833539204	0.033475548659304064	0.759319086039748
LINC00973	1	0	6.516743269102431e-4	0.009887829946280268	1.3907339476879945
LINC01094	1	0	0.0015203051451144827	0.018887089854878563	1.389688892220835
LINC01116	1	0	2.425384430944877e-6	9.846028711154946e-5	1.064965179304161
LINC01137	1	0	0.004515610713462223	0.04212862794535446	-0.8635018762225974
LINC01152	1	0	2.1574944012928816e-4	0.004133837440721611	2.9610418134153207
LINC01273	1	0	6.797751065443286e-4	0.010219389914273767	-1.234924634209029
LINC01399	1	0	0.00483389351408076	0.044065438175440966	2.517386397492994
LINC01503	1	0	3.5280535803843655e-4	0.0060781275226847575	-1.5307897384701643
LL22NC03-86G7.1	1	0	7.809584111336562e-4	0.011396318534937024	1.1350889007605869
LLGL1	1	0	0.002817165914841441	0.029696975500096513	0.4033727035298263
LLGL2	1	0	6.586361312316844e-8	4.271992311807549e-6	-2.3024567629151176
LMTK2	1	0	8.470514225725992e-4	0.01213647645257962	-0.49179393579771663
LMX1B	1	0	1.4333335616928e-4	0.002997041573380671	-2.5934352086266976
LNX2	1	0	0.0020249576265700155	0.02320454951400765	-0.6223106528338341
LOX	1	0	1.7689011072318775e-7	1.0000187592884214e-5	2.500702272618027
LOXL1	1	0	0.0011446584501601561	0.015290606694788177	2.13955320422983
LOXL1-AS1	1	0	1.0151351861230417e-4	0.002292163236831673	1.4444259882453263
LPAL2	1	0	0.0018567560668500771	0.021959832607102953	1.3016877897667836
LPCAT3	1	0	9.848692664984006e-4	0.01364160116500144	-0.8053714210867906
LPIN3	1	0	0.005044819959697956	0.04551836612797681	1.2391554738604125
LPXN	1	0	8.267960452268937e-5	0.0019616914250274566	3.340091666363289
LRP10	1	0	3.876449140404195e-4	0.006559880230502176	0.4651173431614918
LRP12	1	0	4.4413602526892793e-4	0.007310523676892433	0.8212499859044046
LRRC41	1	0	3.2472835778293515e-4	0.005706047950727615	0.5002843412505623
LRRC45	1	0	0.0018663492961599572	0.022049501282186985	-0.6759992807390567
LRRC8D	1	0	4.390598666087767e-4	0.007243479015162938	-0.7463695883676622
LRRC8E	1	0	0.003152771622476264	0.03238016902921325	0.9820680963289522
LRRCC1	1	0	0.003103366455641823	0.03204992258384086	1.456591955948205
LRRK2	1	0	1.3566824335837353e-7	7.964769487008514e-6	-1.3401225628337818
LRRN3	1	0	7.334388977495416e-13	1.23476595609364e-10	-5.395933610964518
LTB4R2	1	0	0.00245969326074341	0.02679216788676552	-1.0771640666455298
LTB4R2	1	1	0.00245969326074341	0.02679216788676552	-1.0771640666455298
LURAP1L-AS1	1	0	0.0023566604302495808	0.026007680422352814	2.785621460377409
LYRM2	1	0	0.0052216657959433315	0.04677435839746421	0.45310813200816336
MAEA	1	0	2.670404945032626e-4	0.004887417395800719	0.5180425020350755
MAF	1	0	0.005539309973036667	0.04883636547656816	-1.9490172898336222
MAF	1	1	0.005539309973036667	0.04883636547656816	-1.9490172898336222
MAFK	1	0	9.902950777350742e-18	3.717015754069223e-15	-1.6884165688157005
MAGEA12	1	0	1.553317496091025e-8	1.1934482345805406e-6	-4.580966826506544
MAGED1	1	0	1.9652711594807013e-5	6.040970116688134e-4	0.7005073063128646
MAGED2	1	0	1.326638360717729e-8	1.0494941366473144e-6	0.7420195123842367
MALL	1	0	6.351015368062577e-6	2.3008362004297588e-4	-0.7809354925225054
MAMDC2	1	0	9.55999607663156e-5	0.002206413661065234	1.9546196647692446
MAMDC4	1	0	0.0031215217222767206	0.032182483272783384	-1.97410813709345
MAML3	1	0	0.004876190403716395	0.04430680219709188	-0.9234909437931885
MAMLD1	1	0	1.5186225111449363e-7	8.692595253793616e-6	1.6478013462163494
MAN2A1	1	0	1.3200341235016064e-4	0.0028088755847298125	0.6635609177303969
MAP10	1	1	9.289311776289692e-6	3.2128109128388033e-4	1.0266191113734213
MAP1B	1	0	1.6374305334387063e-4	0.003323635593405374	0.5446770966526873
MAP3K1	1	0	9.82687231287196e-5	0.0022432309917798246	-1.0064459559695011
MAP3K14	1	0	8.18996280602534e-12	1.1647042758183613e-9	-0.9149802494169499
MAP3K2	1	0	1.236098825653459e-4	0.002687722574754188	1.135427805328876
MAP4K4	1	0	6.216197693183288e-5	0.0015453426968851745	0.555483903442433
MAPK1	1	0	0.002019439248395825	0.023153270421267302	0.8451495676200133
MAPK13	1	0	7.951415987491161e-8	5.04309197921323e-6	2.4053390275045765
MAPRE1	1	0	4.646859151588449e-4	0.007561797237723464	0.42130543503082996
MAPRE2	1	0	3.4510082307989224e-6	1.3544651612580586e-4	-1.0013130871207996
MARCH4	1	0	0.0013760568255359166	0.017464632526313938	1.1098107225504223
MARCKS	1	0	1.2138484382335233e-4	0.002649406467282626	-0.5240717879003574
MARVELD1	1	0	9.558993472946951e-5	0.002206413661065234	0.6683570782174747
MAT2B	1	0	0.0036149206554576324	0.03576803082426878	-0.4705501525983801
MB	1	0	9.511563235734871e-7	4.4084362721737974e-5	-1.6530419276709076
MBNL1	1	0	2.1489959250860363e-4	0.004124342891933771	0.47952474064880185
MBTD1	1	0	0.0036712481194192516	0.0360954455846217	-0.6559276731968595
MCAM	1	0	1.4298532656749835e-5	4.6635214203553303e-4	2.1447692457299374
MCF2L	1	0	4.3018694253624636e-4	0.007152912299426215	-2.8906410504012015
MCFD2	1	0	9.557171048184655e-4	0.013342743190197308	0.4447630808619789
MCL1	1	0	0.0026419469472353757	0.028253160814526466	0.3643812438496483
MCTS1	1	0	3.724799698385414e-4	0.006345462343320865	0.4717294950015561
MCU	1	0	0.0012530587992517705	0.016291899073065608	-0.5228840703619912
MDS2	1	0	3.164508596462463e-4	0.005610201495693036	-3.350501640377997
ME1	1	0	4.0946903697317667e-4	0.006858231946260317	-0.4384137651917341
MEA1	1	0	0.004572007799726412	0.04246681159534926	0.6666316068006953
MED10	1	0	5.90945626498002e-4	0.00919822035448574	0.4970279814073717
MED13L	1	0	5.322530107255718e-7	2.655003253501676e-5	-1.267257578968012
MED13L	1	1	5.322530107255718e-7	2.655003253501676e-5	-1.267257578968012
MEG3	1	0	1.4545267015692448e-12	2.2967478178709953e-10	1.078484589828159
MEIOB	1	0	5.331669927433945e-5	0.0013563768295391956	-1.5309422044005294
MERTK	1	0	0.00465266604300814	0.04305878808436313	-0.9227733877618982
Metazoa_SRP	1	1	1.2687512437825244e-4	0.0027387538552283157	-0.6574661681538758
METTL7A	1	0	0.005114958084612212	0.04603462276150991	-2.4080505213434242
METTL7B	1	0	7.669317370382793e-7	3.679698291137074e-5	-1.440899513792575
MEX3A	1	0	1.1136681765350404e-8	8.978361468290945e-7	-1.3886411213486527
MFI2	1	0	3.7203877630965185e-5	0.001015280074181858	0.8057442992137517
MFSD12	1	0	0.0011872869486167182	0.015668081830275724	-0.5521155058961911
MFSD12	1	1	0.0011872869486167182	0.015668081830275724	-0.5521155058961911
MGAM	1	0	0.005302295569649802	0.04723788302050657	-2.333902583982823
MGAT3	1	0	0.0014067477279398645	0.01777532890668385	-2.6457087792361076
MGAT5B	1	0	0.00389257525246057	0.037668809374614205	0.4325453559641823
MGLL	1	0	0.0010410375255284917	0.014264270008677646	0.4897752588854626
